"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
17720083,"2016-04-28 12:40:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LANCASTER BLVD & SIERRA HWY, LANCASTER, CA","LANCASTER BLVD & SIERRA HWY","LANCASTER",,6520508.9290484115,2076563.4206360299,"916-06995-1122","1122","06995","CA0190024","LANCASTER","N"
17720075,"2016-04-28 12:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","3000 W AVENUE K, LANCASTER, CA","3000 W AVENUE K","LANCASTER",,6506226.6229909584,2068055.3312051718,"916-06992-1129","1129","06992","CA0190024","LANCASTER","N"
17720050,"2016-04-28 12:07:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","BANNING ST & SANTA FE AVE, LYNWOOD, CA 90262","BANNING ST & SANTA FE AVE","LYNWOOD","90262",6495586.7732950607,1792839.6024776103,"916-06544-2116","2116","06544","CA01900V3","CENTURY","N"
17720000,"2016-04-28 11:39:03","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","16400 IMPERIAL HWY, LA MIRADA, CA","16400 IMPERIAL HWY","LA MIRADA",,6567510.9721900746,1792263.5403433701,"916-05818-0467","0467","05818","CA0190004","NORWALK","N"
17720024,"2016-04-28 11:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","3000 W AVENUE K, LANCASTER, CA","3000 W AVENUE K","LANCASTER",,6506226.6229909584,2068055.3312051718,"916-06989-1129","1129","06989","CA0190024","LANCASTER","N"
17720687,"2016-04-28 11:18:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","CURSON AVE & SANTA MONICA BLVD, WEST HOLLYWOOD, CA","CURSON AVE & SANTA MONICA BLVD","WEST HOLLYWOOD",,6454081.1621661447,1855606.3742767542,"916-02425-0974","0974","02425","CA0190009","WEST HOLLYWOOD","N"
17719955,"2016-04-28 10:35:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1100 N EASTERN AVE, LOS ANGELES, CA","1100 N EASTERN AVE","LOS ANGELES",,6508470.4000897119,1840540.7159137852,"916-06119-0273","0273","06119","CA0190002","EAST LOS ANGELES","N"
17719884,"2016-04-28 09:56:37","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","BOMBERDIER AVE & CREWE ST, NORWALK, CA","BOMBERDIER AVE & CREWE ST","NORWALK",,6537739.9491107147,1793552.1930320512,"916-05813-0454","0454","05813","CA0190004","NORWALK","N"
17719860,"2016-04-28 09:24:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","800 N VIGNES, LOS ANGELES, CA","800 N VIGNES","LOS ANGELES",,6491241.9763411703,1842704.5672499505,"916-02145-6891","6891","02145","CA0190031","TRANSIT SERV BUR","N"
17720002,"2016-04-28 09:07:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","16400 IMPERIAL HWY, LA MIRADA, CA","16400 IMPERIAL HWY","LA MIRADA",,6567510.9721900746,1792263.5403433701,"916-05819-0466","0466","05819","CA0190004","NORWALK","N"
17719829,"2016-04-28 09:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ASPEN HILL RD & CENTRAL AVE, CARSON, CA","ASPEN HILL RD & CENTRAL AVE","CARSON",,6486181.9929668661,1774750.3786736017,"916-04565-1630","1630","04565","CA0190016","CARSON","N"
17719791,"2016-04-28 08:25:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","400 N HAZARD AVE, LOS ANGELES, CA","400 N HAZARD AVE","LOS ANGELES",,6507243.3198796259,1837297.4202384071,"916-06109-0275","0275","06109","CA0190002","EAST LOS ANGELES","N"
17719801,"2016-04-28 08:02:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","EL PRESIDIO ST & SANTA FE AVE, CARSON, CA","EL PRESIDIO ST & SANTA FE AVE","CARSON",,6496886.1545254067,1764820.4337731088,"916-04562-1622","1622","04562","CA0190016","CARSON","N"
17719773,"2016-04-28 07:48:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","N BEVERLY RD & S DURFEE AVE, PICO RIVERA, CA 90660","N BEVERLY RD & S DURFEE AVE","PICO RIVERA","90660",6538175.1189149534,1824383.2937095389,"916-03228-1512","1512","03228","CA0190015","PICO RIVERA","N"
17719762,"2016-04-28 07:40:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","3RD ST E & AVENUE J, LANCASTER, CA","3RD ST E & AVENUE J","LANCASTER",,6523674.6258412916,2073260.597155628,"916-06972-1132","1132","06972","CA0190024","LANCASTER","N"
17719690,"2016-04-28 03:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","134ST ST & WILMINGTON AVE, COMPTON, CA 90220","134ST ST & WILMINGTON AVE","COMPTON","90220",,,"916-05058-2812","2812","05058","CA0190042","COMPTON","N"
17719631,"2016-04-28 00:18:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LEAFDALE AVE & MICHAEL HUNT DR, S EL MONTE, CA 91733","LEAFDALE AVE & MICHAEL HUNT DR","S EL MONTE","91733",6550048.6357894288,1837865.5100980771,"916-04866-0562","0562","04866","CA0190005","TEMPLE","N"
17719628,"2016-04-28 00:13:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","105 FWY & LONG BEACH BLVD, LYNWOOD, CA 90262","105 FWY & LONG BEACH BLVD","LYNWOOD","90262",6498004.8748738114,1795178.132362528,"916-06503-2117","2117","06503","CA01900V3","CENTURY","N"
17720246,"2016-04-28 00:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","2300 HUNTINGTON DR, DUARTE, CA 91010","2300 HUNTINGTON DR","DUARTE","91010",6575131.6392084891,1873199.5550334724,"916-04888-0542","0542","04888","CA0190005","TEMPLE","N"
17719576,"2016-04-27 22:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","MYRTLE ST & WHITTIER BLVD, PICO RIVERA, CA","MYRTLE ST & WHITTIER BLVD","PICO RIVERA",,6532980.1760928826,1824570.4356607564,"916-03222-1510","1510","03222","CA0190015","PICO RIVERA","N"
17719257,"2016-04-27 21:34:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ALONDRA BLVD & PHOEBE AVE, LA MIRADA, CA","ALONDRA BLVD & PHOEBE AVE","LA MIRADA",,6555119.7239144472,1781654.860594911,"916-05773-0466","0466","05773","CA0190004","NORWALK","N"
17719492,"2016-04-27 20:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","AVALON BLVD & SCOTTSDALE DR, CARSON, CA","AVALON BLVD & SCOTTSDALE DR","CARSON",,6481496.4983392749,1754309.3788151992,"916-04546-1627","1627","04546","CA0190016","CARSON","N"
17719462,"2016-04-27 19:50:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","PROCTOR AVE & W VALLEY BLVD, INDUSTRY, CA","PROCTOR AVE & W VALLEY BLVD","INDUSTRY",,6573779.8843045784,1830559.2879516364,"916-05265-1414","1414","05265","CA0190014","INDUSTRY","N"
17719348,"2016-04-27 17:55:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","200 W BROADWAY AVE, ANAHEIM CANYON, CA","200 W BROADWAY AVE","ANAHEIM CANYON",,,,"916-05781-0472","0472","05781","CA0190004","NORWALK","N"
17719240,"2016-04-27 16:04:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","17400 COLIMA RD, INDUSTRY, CA","17400 COLIMA RD","INDUSTRY",,6583683.89539715,1818666.2320792859,"916-05252-1416","1416","05252","CA0190014","INDUSTRY","N"
17719130,"2016-04-27 14:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LA PUENTE & NOGALES, WEST COVINA, CA","LA PUENTE & NOGALES","WEST COVINA",,6595948.3946734387,1826106.5007211412,"916-02970-2945","2945","02970","CA0190020","WALNUT","N"
17719012,"2016-04-27 13:34:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","DIAMOND BAR BLVD & TEMPLE AVE, DIAMOND BAR, CA","DIAMOND BAR BLVD & TEMPLE AVE","DIAMOND BAR",,6622827.4116052371,1837186.6847956541,"916-02964-2920","2920","02964","CA0190020","WALNUT","N"
17719050,"2016-04-27 13:20:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","GARFIELD AVE & W SOMERSET BLVD, PARAMOUNT, CA","GARFIELD AVE & W SOMERSET BLVD","PARAMOUNT",,6510442.5460202135,1784692.2614799193,"916-09082-1367","1367","09082","CA0190013","LAKEWOOD","N"
17719840,"2016-04-27 12:45:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","700 E PINE ST, ALTADENA, CA","700 E PINE ST","ALTADENA",,6521533.7605389142,1892072.7697558398,"916-01000-0773","0773","01000","CA0190007","ALTADENA","N"
17718969,"2016-04-27 12:40:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","2000 W AVENUE J, LANCASTER, CA","2000 W AVENUE J","LANCASTER",,6511803.0228444692,2073265.5364419241,"916-06913-1126","1126","06913","CA0190024","LANCASTER","N"
17718951,"2016-04-27 12:22:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","90TH ST & BUDLONG AVE, LOS ANGELES, CA","90TH ST & BUDLONG AVE","LOS ANGELES",,6471938.4101678627,1806422.7014863123,"916-03757-0370","0370","03757","CA0190003","SOUTH LOS ANGELES","N"
17718495,"2016-04-27 12:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","MARSHALL ST & ROSEMEAD BLVD, ROSEMEAD, CA 91770","MARSHALL ST & ROSEMEAD BLVD","ROSEMEAD","91770",6539512.7238221318,1849925.4631499576,"916-04817-0530","0530","04817","CA0190005","TEMPLE","N"
17718918,"2016-04-27 11:49:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","108TH ST & NORMANDIE AVE, LOS ANGELES, CA","108TH ST & NORMANDIE AVE","LOS ANGELES",,6470584.0818641335,1800037.6690908221,"916-03756-0371","0371","03756","CA0190003","SOUTH LOS ANGELES","N"
17718909,"2016-04-27 11:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","W VALLEY BLVD, CITY OF INDUSTRY, CA","W VALLEY BLVD","CITY OF INDUSTRY",,,,"916-05235-1414","1414","05235","CA0190014","INDUSTRY","N"
17718896,"2016-04-27 11:17:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","6200 WINNETKA AVE, WOODLAND HILLS, CA 91371","6200 WINNETKA AVE","WOODLAND HILLS","91371",6388922.2479200456,1889409.5012190498,"916-00357-8751","8751","00357","CA01900R5","COMMUNITY COLLEGE BUREAU","N"
17718887,"2016-04-27 11:10:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ALAMEDA ST & LOMITA BLVD, CARSON, CA 90745","ALAMEDA ST & LOMITA BLVD","CARSON","90745",,,"916-04521-1626","1626","04521","CA0190016","CARSON","N"
17718861,"2016-04-27 10:45:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","700 E AVENUE J, LANCASTER, CA","700 E AVENUE J","LANCASTER",,6526914.876552687,2072955.3193992092,"916-06903-1132","1132","06903","CA0190024","LANCASTER","N"
17718794,"2016-04-27 09:50:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","40200 162ND ST E, LANCASTER, CA","40200 162ND ST E","LANCASTER",,6609723.09442,2045209.535915,"916-06899-1197","1197","06899","CA0190024","LANCASTER","N"
17718747,"2016-04-27 09:14:23","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","6100 DENNISON ST, LOS ANGELES, CA 90022","6100 DENNISON ST","LOS ANGELES","90022",6519553.2187400181,1827555.2087159283,"916-06056-0287","0287","06056","CA0190002","EAST LOS ANGELES","N"
17718714,"2016-04-27 08:50:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","23500 MULHOLLAND HWY, CALABASAS, CA","23500 MULHOLLAND HWY","CALABASAS",,6367445.3368246788,1872971.8737756971,"916-02224-2248","2248","02224","CA0190022","MALIBU/LOST HILLS","N"
17718693,"2016-04-27 08:41:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FIGUEROA ST & KNOX ST, CARSON, CA","FIGUEROA ST & KNOX ST","CARSON",,,,"916-80028-1614","1614","80028","CA0190016","CARSON","N"
17718686,"2016-04-27 08:16:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","S BURKE ST & N ROSEMEAD BLVD, PICO RIVERA, CA","S BURKE ST & N ROSEMEAD BLVD","PICO RIVERA",,6529725.6378696356,1811496.8967375041,"916-03188-1518","1518","03188","CA0190015","PICO RIVERA","N"
17718674,"2016-04-27 07:57:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","149TH ST & INGLEWOOD AVE, LAWNDALE, CA","149TH ST & INGLEWOOD AVE","LAWNDALE",,6452015.1728637274,1784879.4120381344,"916-03752-0332","0332","03752","CA0190003","SOUTH LOS ANGELES","N"
17718670,"2016-04-27 07:49:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","DELASENDE DR & WESTERN AVE, RANCHO PALOS VERDES, CA","DELASENDE DR & WESTERN AVE","RANCHO PALOS VERDES",,6466941.3164021606,1736297.4286366347,"916-01545-1747","1747","01545","CA0190017","LOMITA","N"
17718635,"2016-04-27 07:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","BULLIS RD & PALM AVE, LYNWOOD, CA","BULLIS RD & PALM AVE","LYNWOOD",,6499258.8369772397,1790789.1660200558,"916-06455-2117","2117","06455","CA01900V3","CENTURY","N"
17718500,"2016-04-27 00:15:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1300 FLORENCE AVE, LOS ANGELES, CA 90001","1300 FLORENCE AVE","LOS ANGELES","90001",6485570.4446614822,1813219.8459139704,"916-06443-2172","2172","06443","CA01900V3","CENTURY","N"
17718453,"2016-04-26 22:26:21","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","AMAR RD & WILLOW AVE, LA PUENTE, CA","AMAR RD & WILLOW AVE","LA PUENTE",,6569963.7222667318,1841420.6477163597,"916-05216-1430","1430","05216","CA0190014","INDUSTRY","N"
17718454,"2016-04-26 22:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FIRESTONE BLVD & SAN ANTONIO DR, NORWALK, CA","FIRESTONE BLVD & SAN ANTONIO DR","NORWALK",,6538687.9582665311,1789419.8443263147,"916-05732-0454","0454","05732","CA0190004","NORWALK","N"
17718430,"2016-04-26 21:27:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","PIERRE ST & VALLEY BLVD, WALNUT, CA 91789","PIERRE ST & VALLEY BLVD","WALNUT","91789",6607226.0146684311,1828154.5013983438,"916-02956-2914","2914","02956","CA0190020","WALNUT","N"
17718362,"2016-04-26 20:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ALONDRA BLVD & LONG BEACH BLVD, COMPTON, CA","ALONDRA BLVD & LONG BEACH BLVD","COMPTON",,6498825.5262845065,1781938.6935584075,"916-05004-2844","2844","05004","CA0190042","COMPTON","N"
17718370,"2016-04-26 19:27:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","HARRIS AVE & MCMILLIAN ST, LYNWOOD, CA 90262","HARRIS AVE & MCMILLIAN ST","LYNWOOD","90262",6501135.0936221285,1788461.0075673789,"916-06429-2117","2117","06429","CA01900V3","CENTURY","N"
17718325,"2016-04-26 19:17:24","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LEMON AVE & SINSTON AVE, BRADBURY, CA 91010","LEMON AVE & SINSTON AVE","BRADBURY","91010",6570462,1875853.624995,"916-04804-0511","0511","04804","CA0190005","TEMPLE","N"
17718271,"2016-04-26 18:10:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","12200 BRITTAIN ST, HAWAIIAN GARDENS, CA 90716","12200 BRITTAIN ST","HAWAIIAN GARDENS","90716",6540179.131056061,1758689.4006759238,"916-09025-1351","1351","09025","CA0190013","LAKEWOOD","N"
17718248,"2016-04-26 17:35:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FOSTER & MARLETTE, LA MIRADA, CA","FOSTER & MARLETTE","LA MIRADA",,6552988.9325262681,1789562.3589944039,"916-05719-0461","0461","05719","CA0190004","NORWALK","N"
17718296,"2016-04-26 17:30:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","605 ON RAMP & ALONDRA BLVD, NORWALK, CA","605 ON RAMP & ALONDRA BLVD","NORWALK",,,,"916-05722-0455","0455","05722","CA0190004","NORWALK","N"
17718195,"2016-04-26 16:35:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","14300 HARVEST AVE, NORWALK, CA 90650","14300 HARVEST AVE","NORWALK","90650",6533765.3161624633,1786524.6805897218,"916-05717-0455","0455","05717","CA0190004","NORWALK","N"
17718241,"2016-04-26 16:14:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","DUARTE RD & MOUNTAIN AVE, DUARTE, CA 91010","DUARTE RD & MOUNTAIN AVE","DUARTE","91010",6565723.0200668192,1870476.1678011771,"916-04798-0540","0540","04798","CA0190005","TEMPLE","N"
17718168,"2016-04-26 16:10:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","11600 WILLOWBROOK AVE, LOS ANGELES, CA 90059","11600 WILLOWBROOK AVE","LOS ANGELES","90059",6489729.8111644089,1796107.2313722488,"916-02117-6014","6014","02117","CA0190031","TRANSIT SERV BUR","N"
17718134,"2016-04-26 15:47:55","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","55TH ST W & AVENUE M, QUARTZ HILL, CA","55TH ST W & AVENUE M","QUARTZ HILL",,6493331,2057404.75,"916-06859-1182","1182","06859","CA0190024","LANCASTER","N"
17718091,"2016-04-26 15:15:55","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FAIRGROVE BLVD & HACIENDA BLVD, LA PUENTE, CA","FAIRGROVE BLVD & HACIENDA BLVD","LA PUENTE",,6576981.3345659468,1837709.207019656,"916-05201-1432","1432","05201","CA0190014","INDUSTRY","N"
17718071,"2016-04-26 14:51:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","85TH ST & COMPTON AVE, LOS ANGELES, CA","85TH ST & COMPTON AVE","LOS ANGELES",,6486568.0082071805,1808359.9731379705,"916-06403-2174","2174","06403","CA01900V3","CENTURY","N"
17718034,"2016-04-26 14:00:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1700 E VERNON AVE, LOS ANGELES, CA 90058","1700 E VERNON AVE","LOS ANGELES","90058",6488045.4566867361,1823960.1851172505,"916-02115-6019","6019","02115","CA0190031","TRANSIT SERV BUR","N"
17717979,"2016-04-26 13:19:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","CORRAL CANYON & PACIFIC COAST HWY, MALIBU, CA","CORRAL CANYON & PACIFIC COAST HWY","MALIBU",,6336495.251397673,1835253.0452970299,"916-02205-1014","1014","02205","CA0190022","MALIBU/LOST HILLS","N"
17717948,"2016-04-26 13:18:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","CENTRAL AVE & COMPTON BLVD, COMPTON, CA 90221","CENTRAL AVE & COMPTON BLVD","COMPTON","90221",6485153.439526476,1784565.4287616585,"916-04986-2811","2811","04986","CA0190042","COMPTON","N"
17717907,"2016-04-26 12:36:36","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","168TH ST E & HIGHACRES AVE, LANCASTER, CA","168TH ST E & HIGHACRES AVE","LANCASTER",,6612889,2044462.249995,"916-06848-1197","1197","06848","CA0190024","LANCASTER","N"
17717896,"2016-04-26 12:27:09","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","100 W JACKMAN ST, LANCASTER, CA","100 W JACKMAN ST","LANCASTER",,6522374.8490891764,2077972.4451772459,"916-06847-1132","1132","06847","CA0190024","LANCASTER","N"
17718118,"2016-04-26 12:05:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","25TH ST E & SPANISH BROOM, PALMDALE, CA","25TH ST E & SPANISH BROOM","PALMDALE",,6535756.0103174709,2024152.5282330746,"916-05938-2603","2603","05938","CA01900W9","PALMDALE","N"
17717836,"2016-04-26 11:32:41","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","42300 50TH ST W, LANCASTER, CA 93536","42300 50TH ST W","LANCASTER","93536",6495911.9519262472,2059443.6814748682,"916-06842-1182","1182","06842","CA0190024","LANCASTER","N"
17717845,"2016-04-26 11:14:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","12TH ST W & AVENUE J, LANCASTER, CA","12TH ST W & AVENUE J","LANCASTER",,6515980.0559581565,2073288.3633302418,"916-06843-1125","1125","06843","CA0190024","LANCASTER","N"
17717783,"2016-04-26 10:39:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","7800 CROCKET BLVD, LOS ANGELES, CA","7800 CROCKET BLVD","LOS ANGELES",,6489891.4634396667,1810957.9299428586,"916-06385-2175","2175","06385","CA01900V3","CENTURY","N"
17717749,"2016-04-26 10:17:35","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","ALAMEDA ST & SEPULVEDA BLVD, CARSON, CA","ALAMEDA ST & SEPULVEDA BLVD","CARSON",,6490388.473743882,1752569.3967650591,"916-04474-1626","1626","04474","CA0190016","CARSON","N"
17717753,"2016-04-26 10:13:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","3700 COLORADO BLVD, PASADENA, CA 91107","3700 COLORADO BLVD","PASADENA","91107",6539557.2441841662,1875546.3415247074,"916-04782-0590","0590","04782","CA0190005","TEMPLE","N"
17717697,"2016-04-26 09:58:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","6100 E WASHINGTON BLVD, COMMERCE, CA 90040","6100 E WASHINGTON BLVD","COMMERCE","90040",6517043.3837176366,1821219.3763754051,"916-06001-0245","0245","06001","CA0190002","EAST LOS ANGELES","N"
17717706,"2016-04-26 09:54:12","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","S PRAIRIE AVE & ROSECRANS, LAWNDALE, CA","S PRAIRIE AVE & ROSECRANS","LAWNDALE",,6457325.6818440566,1786859.6498223629,"916-03706-0331","0331","03706","CA0190003","SOUTH LOS ANGELES","N"
17717663,"2016-04-26 09:11:20","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","1000 E AVENUE J-5, LANCASTER, CA","1000 E AVENUE J-5","LANCASTER",,6527966.4739009552,2071920.7286309332,"916-06831-1137","1137","06831","CA0190024","LANCASTER","N"
17717677,"2016-04-26 09:10:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","LAUREL & E NORTON, WEST HOLLYWOOD, CA","LAUREL & E NORTON","WEST HOLLYWOOD",,6451333.3437191034,1855985.5985958751,"916-02373-0975","0975","02373","CA0190009","WEST HOLLYWOOD","N"
17717793,"2016-04-26 08:57:00","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FOSTER RD & S/B LA MIRADA BLVD, LA MIRADA, CA","FOSTER RD & S/B LA MIRADA BLVD","LA MIRADA",,6558100.632722,1789228.132024,"916-05700-0463","0463","05700","CA0190004","NORWALK","N"
